beername,review
Pipeworks Ninja Vs Unicorn Double IPA,"Can. Aroma is full of sweet tangerines, citrus and grapefruit. Taste is awesome. A deep, sweet base of peaches and apricots accentuated with citrus and pine on top. Mid-dry and bitter finish. Superb beer. Re-rate…"
Pipeworks Ninja Vs Unicorn Double IPA,"very fresh cans , one of the best IIPA i’ve ever tried , tropical & hoppy very drinkable!"
Pipeworks Ninja Vs Unicorn Double IPA,"On tap at Bigby’s Pour House in Addison, IL., and snifter served showing a hazed, orangey gold color, with a persistent, finger’s width of frothy, white head foam, and curtainy/sheet-like lacing. The nose was slightly dank, wit…"
Pipeworks Ninja Vs Unicorn Double IPA,"[1/31/16] Draught sample at RateBeer Best festival in Santa Rosa. Clear golden. Fruity hops. Dry, bitter. Light alcohol. Medium-bodied."
Pipeworks Ninja Vs Unicorn Double IPA,"Double IPA.  
かなりホッピー、苦味つよい、でも飲みやすい"
Pipeworks Ninja Vs Unicorn Double IPA,"Can from my untapped bud, Rob. Thanks a ton, man!
This was poured into a snifter.…"
Pipeworks Ninja Vs Unicorn Double IPA,"Dank, pungent overripe mango, apricot jam,  pine, lemon zest, doughy soft sweet malt, tangerine."
Pipeworks Ninja Vs Unicorn Double IPA,"Pours mildly hazy golden orange with a small white head. The aroma has lots of tropical fruits that’s heavy on pineapple, citrus that’s more on the orange/tangerine side and sweet caramel malt. The beer has a…"
Pipeworks Ninja Vs Unicorn Double IPA,At Ratebeer Best. Pours golden with a nice white head and a floral toffee aroma. There is a full-bodied pale malt flavor with a very balanced hop profile. Nicely done!
Pipeworks Ninja Vs Unicorn Double IPA,Can. Pours Golden with thick white head. Aroma is citrus and pine. Taste is piney citrus with a warm sweet hop/citrus/pine finish. With the hassle to track it down.
Pipeworks Ninja Vs Unicorn Double IPA,"Nose was perfumy, but not heavy, a beautiful nose. Best beer I've had in a month. Bitterness avoids the tongue and throat and provides a refreshing motif."
Pipeworks Ninja Vs Unicorn Double IPA,Good double IPA. This one isn’t as filtered as I suspected coming out of the can. Enjoyable but not sure it hits the hype. Middle when comparing about 15 different double IPA’s from across the USA
Pipeworks Ninja Vs Unicorn Double IPA,16 oz can. Pours hazy dark golden orange with a big creamy off white head that retains well and leaves some lacing.…
Pipeworks Ninja Vs Unicorn Double IPA,"Tasting at Matt's; 8.5% ABV
Hazy light amber color, small head. Dank aroma, orange peel, perfume, some piney hops. Nice pale malt profile, but also a bit cheesy (…"
Pipeworks Ninja Vs Unicorn Double IPA,It's a perfect beer. The fruit finish 30 seconds later put it past perfect for me. Wow. Perfect.…
Pipeworks Ninja Vs Unicorn Double IPA,"Pours a hazy orange. Has a strong floral and citrus hop bomb aroma. A very strong taste of citrus, floral, hops, pine and some spices. A lingering bitter hop aftertaste with some sweet citrus notes too."
Pipeworks Ninja Vs Unicorn Double IPA,"Can
purchased at Binny’s in Downers grove, IL…"
Pipeworks Ninja Vs Unicorn Double IPA,"Light golden amber color. Frothy white nose. Lovely intense nose of pine floral and some bready malty notes. Low carbonation with very light body for the style. Medium bitterness, with a resiny finish. Very quaffable and…"
Pipeworks Ninja Vs Unicorn Double IPA,"Light orange with a thin white head. Large citrus nose that begs for attention. Orange, tangerine, and grapefruit. Hoppy but not overly bitter. I really like this one."
Pipeworks Ninja Vs Unicorn Double IPA,"Pours a cloudy dark copper color with bright golden orange edges and a one finger, frothy white head that slowly settles into a lasting ring. Very good retention, taking a while to settle and leaving large streaks of soapy…"
Pipeworks Ninja Vs Unicorn Double IPA,Can. Pours a hazy golden with a nice hoppy head. Smells of hoppy sour citrus. Taste is very similar to smell. Sour grapefruit that is smooth and very satisfying. An excellent imperial IPA.
Pipeworks Ninja Vs Unicorn Double IPA,"Can, at the CTBCAIPAT-O. Pours a clear gold with a high (VERY high) white, mixed-grained lacy head. Nose is tangerine, lime, biscuity malt, and an interesting earthy, almost mushroomy note. On the tongue, it’s grapefruit,…"
Pipeworks Ninja Vs Unicorn Double IPA,"Appearance: Amber Glow. Aroma: Tangerine, Orange, Clean Hop/Simcoe, Very Crisp Citrus. Taste: Clean Hop Character, Bright Orange/Tangerine, Mango, Papaya. Seriously Delicious. Extremely Floral.…"
Pipeworks Ninja Vs Unicorn Double IPA,Can from beer temple Chicago.. Holy mango batman! Lots of tropical fruits. Decadent melon and cucumber. Really rounded out for a double IPA. Fairly sweet and not much malt backbone. It’s a good one.
Pipeworks Ninja Vs Unicorn Double IPA,"Aroma of grapefruit, pine and some dried fruit. Pours a hazy Amber gold color with a short lasting white head. Taste of pine and grapefruit rind very bitter not well balanced. Oily feel with a bitter piney finish."
Pipeworks Ninja Vs Unicorn Double IPA,Can at twin anchors. Really big foamy head. Nice coloration yellow with lots of carbonation. Awesome hop nose. The flavor is excellent. Lots of citrus hop with no aftertaste. Just a great double ipa.
Pipeworks Ninja Vs Unicorn Double IPA,"Cloudy gold with a thin white cap. Clean bright leafy and fresh hop aromas, a touch of pine, and a bright touch of melon. Big balanced flavor with some leafy hop resins, light pine, a touch of grapefruit rind and finishing with…"
Pipeworks Ninja Vs Unicorn Double IPA,"can. Yellow with a nice white head. Tropical aroma, mango, peach. Mouthfeel is dry, tropical, nice and long bitter finish. Very good"
Pipeworks Ninja Vs Unicorn Double IPA,"Bottle. Clear copper body with a lasting white head. Aroma of fruity hops, fresh and juicy, light sweet taste with peach and pineapple. Crisp bitter finish, very fresh for the strength. Could easily have more of this."
Pipeworks Ninja Vs Unicorn Double IPA,"1 pint can to snifter, purchased from Whole Foods on E. Grand in Chicago, canned on 9/16/15. Bright and clear sunny gold pour with nice soapy head. Juicy nose of lemon, ripe peach & mango, booze, green apple, grapefruit,…"
Pipeworks Ninja Vs Unicorn Double IPA,"Pours slightly hazy golden with a thin white head. Aroma is citrus zest, mango, pineapple, and tropical fruits. Taste is more of the same, a bit sweet and a strong but not off-putting hop bite. Medium body, medium…"
Pipeworks Ninja Vs Unicorn Double IPA,"(16oz can) clearish medium gold, fine white bubbles that last the drinking session. Nose of honey, huge tropical fruit, citrus zest, very lightly bitter grapefruit, bursts with hop aroma. The taste is even more intense, super…"
Pipeworks Ninja Vs Unicorn Double IPA,"Poured from the 4-pack of tall boy cans, cloudy dark amber with about a finger and a half of white collar. Great contrasts: Tropical and gritty, juicy and dry, sweet and bitter, strong without tasting so. I would compare it to…"
Pipeworks Ninja Vs Unicorn Double IPA,"16 ounce can. Thanks Al. Pours a cloudy pale gold with a nice white head. Aroma of citrus, tropical, pine, and malt. Taste is grapefruit, pineapple, tropical, pine, and caramel malt. Big and bold. Delicious."
Pipeworks Ninja Vs Unicorn Double IPA,"Can from a trade over on BA, 3 weeks old. HAzy golden pour with a frothy head. Lots of tropical fruits, pine, grapefruit, caramel with a medium bitterness. Nice and fresh!"
Pipeworks Ninja Vs Unicorn Double IPA,"Can from Bursprak. Thanks buddy! Light hazy golden with a medium white head. Aroma is very dank, citra, lots of fresh citrus, orange peel, lemon zest, hops, light herbal. Taste is peachy, dank, hops, citrussy, grassy,…"
Pipeworks Ninja Vs Unicorn Double IPA,"Tallboy can from Robert K. Poured a chil hazed bright yellow gold with an average sized frothy bright white head. Aroma is dank hops, rotting citrus, tropical fruit rinds, sugary orange marmalade on top of medium toast.…"
Pipeworks Ninja Vs Unicorn Double IPA,"Can thanks to Bursprak. Pours a clear golden with a smooth, big, white head. Aroma is really hoppy and fruity. Pineapple, citrus, grape fruit peel, lime juice, hop juice, citra. Pretty little and pale malt presence. Taste is…"
Pipeworks Ninja Vs Unicorn Double IPA,"Pours a murky pale gold with lasting ring of head and fine-grained lacing. Aroma is very nice, with berries and tropical fruits, bright and sweet overall. Taste is sweet caramel up front, staying fresh as it dries in the middle,…"
Pipeworks Ninja Vs Unicorn Double IPA,"Wow, plein de houblon au nez, bouquet immensément complexe. Fruit de la passion, ananas, pêche, zeste d’oranges... Tout aussi aromatique en bouche. Houblons peut-être un peu affaiblis par le temps, mais tout aussi…"
Pipeworks Ninja Vs Unicorn Double IPA,Canned. Very yellow clear pour white head. Pleasant citrus and pine and resin. Dry finish. Very good.
Pipeworks Ninja Vs Unicorn Double IPA,"Dull golden orange with ample fluffy white head. Smells of grass, dank, onion, some citrus, caramel malt, cantaloupe. Taste is a dank hop bitter, pine, followed by a good amount of honey biscuit. The hop bitter follows…"
Pipeworks Ninja Vs Unicorn Double IPA,"16oz can. Pours murky orange with a frothy white head. Nice head retention. Aroma is of hops, caramel, and pine. Taste is slightly hoppy with some pine. Definitely bitter. Has a caramel malt backbone. Lingering bitte…"
Pipeworks Ninja Vs Unicorn Double IPA,Great DIPA. Smooth and easy drinking with no noticeable alcohol. Well balanced malt and hops. Mild slightly sweet with minimal bitterness.
Pipeworks Ninja Vs Unicorn Double IPA,2015 can. Taste starts with the sweet caramel malt that morphs into toffee before transforming into citrus and pine. Big and full but well balanced.…
Pipeworks Ninja Vs Unicorn Double IPA,"Bottle. Deep golden with one finger head. Huge citrus hops, especially grapefruit. Medium body with moderate booze. If you’re into citrus forward IPAs, I can’t imagine not liking this."
Pipeworks Ninja Vs Unicorn Double IPA,"Cobrizo limpio y espuma marfil muy compacta. Aromas intensos de mango, uva, miel, pino. Cuerpo denso y meloso, con inicio dulce y afrutado, mango, sabor intenso de pino y final de amargor igualmente intenso…"
Pipeworks Ninja Vs Unicorn Double IPA,"Sample from bottle at Brewdog bar gbg. Golden orange with beige head. Aroma with lots of pine hops, caramel, sweet malt and citrusy hops. Taste has lots hops, pine, wood, resin, grapefruit, lemon and orange with a nice…"
Pipeworks Ninja Vs Unicorn Double IPA,"Bottle from Cotteridge Wines; cloudy orange pour with a thin creamy beige head, aroma has orange, a hint of melon and pine, taste has a grapefruit, some pine, IBUs taste pretty big, resinous hop, some mango action, has…"
Pipeworks Ninja Vs Unicorn Double IPA,"Guest draft at Lagunitas Beer Circus. Big piney hop smell up front. Amber beer under a foamy head. Taste has lots of Citra bitterness, but a strong pineapple component, too. A bit more malt sweetness, too. Under these…"
Pipeworks Ninja Vs Unicorn Double IPA,"Bottle at Biercab. Amber colour with white head. Citric and resinous aroma, also fruity. Sweet, fruity, resinous, citric, pineapple, peach, grapefruit taste. Medium to full body."
Pipeworks Ninja Vs Unicorn Double IPA,"Color is blonde. Taste is well balanced,little taste of alcohol even being at 8.5% . the ibu’s over 140 doesn’t even taste that hoppy. A really well balanced IPA."
Pipeworks Ninja Vs Unicorn Double IPA,22oz bottle pours out a golden orange topped with a small head. Nose is tropical fruit citrus pineapple melon and a nice sweetness. Taste is more of the tropical fruit pineapple grapefruit pithy and a nice malty sweetness to…
Pipeworks Ninja Vs Unicorn Double IPA,Great bitter and grapefruit accent with a wonderful honey and floral aroma.
Pipeworks Ninja Vs Unicorn Double IPA,"Batch #692. Pours hazy orange with a nice frothy white head. Head retention is good. AROMA: tropical fruit, orange, pineapple, peppercorns, citrus, herbal/floral notes, slight malt and hop bitterness. FLAVOR: citrus,…"
Pipeworks Ninja Vs Unicorn Double IPA,"Canned. Pours slightly hazy golden with a large, off-white head. Aroma of citrus, tropical fruits, peach, piney notes and caramel. Sweet flavor that ends up dry and nice bitter. Medium bodied, oily texture and average…"
Pipeworks Ninja Vs Unicorn Double IPA,"Transparent rusty orange appearance with tight-bubbled, resilient lacing. Caramel and tinny, honey sweetness in the initial nose, accented skillfully with the tropical touch points of modern hop interpretations; cantaloupe,…"
Pipeworks Ninja Vs Unicorn Double IPA,"Lightly hazed orange pour with a finger or two of white head. Tons of lacing. Aroma is candy oranges, peach, resin, and caramel. Taste is grapefruit, pine, caramel, and over ripe peach. Lasting bitterness. Sticky…"
Pipeworks Ninja Vs Unicorn Double IPA,"Mixed between caramel malt and citrusy undertones on the palate, but this is really a pure hop bomb, turning crisp, bitter and a bit overwhelming through the finish, heat covered well however."
Pipeworks Ninja Vs Unicorn Double IPA,"Pours a nice golden yellow with a thick white head and lots of bubbles, and lacing on the glass. Nice citrus aroma, lemony and a hint of pine. Taste is all hops and bitterness. There is some citrus hidden way in the back but I…"
Pipeworks Ninja Vs Unicorn Double IPA,22 oz Bottle. Tasted on 3/6/15. Bottle from West Lakeview Liquor. Aroma is fantastic tons of citrus & light pine. Taste was absolutely great. Really a great DIPA.…
Pipeworks Ninja Vs Unicorn Double IPA,"Batch 4633/634 served in a tulip. The beer pours a cloudy golden orange with a thick white head that leaves nice lacing. Aroma is dank pine, citrus, and hints of tropical fruit and bread. Taste is pine, tropical fruit, and citrus…"
Pipeworks Ninja Vs Unicorn Double IPA,Thanks to Charlie for the bottle.…
Pipeworks Ninja Vs Unicorn Double IPA,Pours a nice glowing burnt orange with lacing left behind. Aromas are sweet malts and dank meaty hops. Nice full mouthfeel with resinous hop flavors and a balancing corn syrup sweetness. Excellent beverage.
Pipeworks Ninja Vs Unicorn Double IPA,Batch 633. Good hoppy IPA but too high alcohol content for me at 9 percent............
Pipeworks Ninja Vs Unicorn Double IPA,"Bottle, super fresh, pours a nice orangy color with a big white head. Aroma is of lots of fruit, some light tropical fruits, bitter citrus, some orange peel and a light punch of pine and an almost cotton candy note. Taste is…"
